Image,Frame,Model,Prompt,What limb is injured?,Is the patient intubated?,Where is the catheter inserted?,Is there bleeding?,Has the bleeding stopped?,Is the patient moving?,Is the patient breathing?,Is there a tourniquet?,Is there a chest tube?,Are the patient and instruments secured?,If a limb is missing which one?,Is there mechanical ventilation?,What is the position of the injury?
TQ22_frame421.jpg,421,vilt,prompt1,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
IO29_frame784.jpg,784,vilt,prompt1,yes,yes,yes,no,no,yes,yes,yes,yes,yes,yes,yes,yes
IO22_frame1707.jpg,1707,vilt,prompt1,yes,yes,yes,no,no,no,no,no,yes,no,yes,yes,yes
Cric6_frame2042.jpg,2042,vilt,prompt1,yes,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes
Cric34_frame2459.jpg,2459,vilt,prompt1,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
IO12_frame1059.jpg,1059,vilt,prompt1,yes,yes,yes,yes,no,no,yes,yes,yes,yes,yes,yes,yes
IO22_frame1354.jpg,1354,vilt,prompt1,no,yes,yes,no,no,no,no,yes,yes,yes,yes,yes,yes
IO26_frame155.jpg,155,vilt,prompt1,no,no,no,no,no,no,no,no,yes,no,no,no,phone
CT11_frame1406.jpg,1406,vilt,prompt1,yes,yes,yes,no,no,no,no,yes,yes,no,no,yes,yes
CT25_frame2625.jpg,2625,vilt,prompt1,hand,yes,yes,no,no,yes,yes,yes,yes,yes,yes,yes,yes
CT25_frame1012.jpg,1012,vilt,prompt1,hand,yes,yes,no,no,yes,yes,yes,yes,yes,yes,yes,yes
ND29_frame569.jpg,569,vilt,prompt1,yes,yes,yes,yes,no,yes,yes,yes,yes,no,yes,yes,yes
IO21_frame1923.jpg,1923,vilt,prompt1,yes,no,yes,no,no,no,no,no,yes,no,no,yes,yes
ND21_frame1.jpg,1,vilt,prompt1,yes,no,yes,no,no,no,no,no,yes,yes,no,yes,yes
Cric6_frame145.jpg,145,vilt,prompt1,yes,yes,yes,no,no,yes,yes,yes,yes,yes,yes,yes,yes
ND13_frame551.jpg,551,vilt,prompt1,yes,yes,yes,no,no,yes,yes,yes,yes,yes,yes,yes,yes
TQ13_frame1242.jpg,1242,vilt,prompt1,no,yes,no,no,no,no,no,no,yes,no,no,no,yes
Cric8_frame1743.jpg,1743,vilt,prompt1,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
ND26_frame53.jpg,53,vilt,prompt1,yes,yes,yes,no,no,no,no,yes,yes,no,yes,yes,yes
TQ12_frame1266.jpg,1266,vilt,prompt1,no,no,no,no,no,no,no,no,yes,no,no,no,no
Cric35_frame5384.jpg,5384,vilt,prompt1,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
TQ35_frame1351.jpg,1351,vilt,prompt1,yes,yes,yes,no,no,no,no,yes,yes,no,yes,yes,yes
TQ6_frame1307.jpg,1307,vilt,prompt1,hand,yes,yes,no,no,yes,no,yes,yes,no,yes,yes,yes
Cric11_frame310.jpg,310,vilt,prompt1,yes,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes
ND13_frame1133.jpg,1133,vilt,prompt1,yes,yes,yes,no,no,no,yes,yes,yes,yes,yes,yes,yes
ND2_frame2039.jpg,2039,vilt,prompt1,no,no,no,no,no,no,no,no,no,no,no,no,no
TQ21_frame976.jpg,976,vilt,prompt1,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
ND18_frame234.jpg,234,vilt,prompt1,yes,no,no,no,no,no,no,no,yes,no,yes,yes,yes
Cric28_frame2553.jpg,2553,vilt,prompt1,yes,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes
ND15_frame563.jpg,563,vilt,prompt1,yes,no,yes,no,no,no,no,yes,yes,no,yes,yes,no
Cric12_frame2032.jpg,2032,vilt,prompt1,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
ND8_frame1103.jpg,1103,vilt,prompt1,yes,yes,no,yes,no,no,no,yes,yes,no,yes,yes,yes
Cric37_frame2334.jpg,2334,vilt,prompt1,yes,no,yes,no,no,no,no,yes,yes,no,yes,yes,yes
TQ19_frame3892.jpg,3892,vilt,prompt1,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
ND2_frame1287.jpg,1287,vilt,prompt1,no,no,no,no,no,no,no,no,no,no,no,no,no
IO5_frame367.jpg,367,vilt,prompt1,yes,yes,yes,yes,no,no,yes,yes,yes,yes,yes,yes,yes
CT3_frame58.jpg,58,vilt,prompt1,no,no,no,no,no,no,no,yes,yes,no,no,no,phone
CT13_frame3506.jpg,3506,vilt,prompt1,yes,no,no,no,no,no,no,no,yes,no,no,yes,phone
CT2_frame820.jpg,820,vilt,prompt1,yes,no,yes,no,no,no,no,yes,yes,no,no,no,yes
Cric23_frame2152.jpg,2152,vilt,prompt1,yes,yes,yes,no,no,no,no,yes,yes,no,yes,yes,yes
ND12_frame1128.jpg,1128,vilt,prompt1,yes,yes,yes,no,no,no,yes,yes,yes,no,yes,no,yes
IO20_frame1603.jpg,1603,vilt,prompt1,yes,yes,yes,no,no,no,no,no,yes,no,yes,no,yes
IO22_frame786.jpg,786,vilt,prompt1,yes,no,yes,no,no,no,no,no,yes,no,no,no,yes
Cric35_frame2799.jpg,2799,vilt,prompt1,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
TQ21_frame776.jpg,776,vilt,prompt1,yes,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes
Cric22_frame2671.jpg,2671,vilt,prompt1,yes,yes,yes,no,no,no,no,yes,yes,no,yes,yes,yes
TQ35_frame864.jpg,864,vilt,prompt1,hand,yes,yes,no,no,no,no,yes,yes,no,yes,no,yes
CT3_frame2872.jpg,2872,vilt,prompt1,yes,yes,no,no,no,no,no,yes,yes,no,no,no,yes
Cric11_frame1667.jpg,1667,vilt,prompt1,yes,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes
IO22_frame187.jpg,187,vilt,prompt1,no,yes,yes,no,no,no,yes,yes,yes,yes,no,yes,yes
ND21_frame640.jpg,640,vilt,prompt1,yes,yes,yes,yes,no,no,no,yes,yes,no,yes,yes,yes
ND18_frame1153.jpg,1153,vilt,prompt1,yes,no,yes,no,no,no,no,no,yes,no,yes,yes,yes
ND5_frame1287.jpg,1287,vilt,prompt1,toilet,no,no,no,no,no,no,yes,no,no,yes,yes,toilet
CT14_frame15003.jpg,15003,vilt,prompt1,no,no,no,no,no,no,no,no,no,no,no,no,no
CT2_frame2899.jpg,2899,vilt,prompt1,no,no,no,no,no,no,no,no,yes,no,no,no,no
IO33_frame2013.jpg,2013,vilt,prompt1,hand,yes,yes,no,no,no,no,yes,yes,no,no,yes,yes
Cric28_frame2102.jpg,2102,vilt,prompt1,yes,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes
IO5_frame284.jpg,284,vilt,prompt1,yes,yes,yes,no,no,no,no,yes,yes,no,yes,yes,yes
IO12_frame1777.jpg,1777,vilt,prompt1,no,no,no,no,no,no,no,yes,yes,no,no,no,yes
Cric21_frame2012.jpg,2012,vilt,prompt1,yes,yes,yes,no,no,no,yes,yes,yes,yes,yes,yes,yes
IO3_frame1492.jpg,1492,vilt,prompt1,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
IO34_frame1689.jpg,1689,vilt,prompt1,yes,yes,yes,no,no,no,yes,yes,yes,no,yes,yes,yes
IO29_frame1035.jpg,1035,vilt,prompt1,yes,yes,yes,no,no,yes,yes,yes,yes,yes,no,yes,yes
IO35_frame37.jpg,37,vilt,prompt1,hand,yes,yes,no,no,no,no,yes,yes,no,no,yes,yes
CT14_frame5768.jpg,5768,vilt,prompt1,yes,yes,yes,no,no,no,no,yes,yes,yes,yes,yes,yes
Cric21_frame1898.jpg,1898,vilt,prompt1,yes,yes,yes,no,no,no,no,yes,yes,no,yes,yes,yes
TQ34_frame120.jpg,120,vilt,prompt1,yes,yes,no,no,no,no,no,yes,yes,no,no,no,phone
CT15_frame2023.jpg,2023,vilt,prompt1,no,no,no,no,no,no,no,no,no,no,no,no,no
TQ23_frame344.jpg,344,vilt,prompt1,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
Cric28_frame2407.jpg,2407,vilt,prompt1,yes,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes
IO18_frame1590.jpg,1590,vilt,prompt1,yes,yes,yes,no,no,yes,no,yes,yes,yes,yes,yes,yes
IO18_frame905.jpg,905,vilt,prompt1,yes,yes,yes,yes,no,no,yes,yes,yes,yes,yes,yes,yes
TQ13_frame827.jpg,827,vilt,prompt1,yes,yes,yes,no,no,no,no,yes,yes,no,no,no,yes
ND26_frame696.jpg,696,vilt,prompt1,yes,yes,yes,no,no,yes,yes,yes,yes,yes,yes,yes,yes
IO13_frame190.jpg,190,vilt,prompt1,yes,no,yes,no,no,no,no,no,yes,no,no,yes,yes
Cric11_frame2463.jpg,2463,vilt,prompt1,yes,yes,yes,yes,no,no,no,yes,yes,no,yes,yes,yes
CT13_frame3501.jpg,3501,vilt,prompt1,yes,no,no,no,no,no,no,no,yes,no,no,yes,yes
Cric12_frame1992.jpg,1992,vilt,prompt1,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
CT26_frame11772.jpg,11772,vilt,prompt1,yes,yes,yes,no,no,no,no,yes,yes,no,yes,yes,yes
Cric23_frame2156.jpg,2156,vilt,prompt1,yes,yes,yes,no,no,no,no,yes,yes,no,yes,yes,yes
TQ3_frame825.jpg,825,vilt,prompt1,yes,yes,yes,no,no,no,no,yes,yes,no,yes,yes,yes
CT13_frame2712.jpg,2712,vilt,prompt1,yes,yes,no,no,no,no,no,yes,yes,no,yes,yes,computer
CT11_frame128.jpg,128,vilt,prompt1,yes,yes,yes,no,no,no,no,yes,yes,no,yes,yes,yes
Cric5_frame665.jpg,665,vilt,prompt1,yes,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes
IO23_frame1617.jpg,1617,vilt,prompt1,yes,yes,no,no,no,no,no,no,yes,no,no,no,yes
TQ12_frame1053.jpg,1053,vilt,prompt1,yes,yes,no,no,no,no,no,yes,yes,no,no,yes,yes
Cric8_frame3.jpg,3,vilt,prompt1,yes,yes,yes,no,no,no,no,yes,yes,yes,yes,yes,yes
TQ33_frame1568.jpg,1568,vilt,prompt1,yes,yes,yes,yes,no,no,no,yes,yes,no,yes,yes,yes
CT14_frame5265.jpg,5265,vilt,prompt1,yes,yes,yes,no,no,no,no,yes,yes,no,yes,yes,yes
IO33_frame2059.jpg,2059,vilt,prompt1,yes,yes,yes,no,no,no,no,yes,yes,no,yes,yes,yes
IO5_frame671.jpg,671,vilt,prompt1,yes,yes,yes,no,no,no,no,yes,yes,yes,yes,yes,yes
CT19_frame445.jpg,445,vilt,prompt1,yes,yes,yes,no,no,no,yes,yes,yes,no,yes,yes,yes
TQ27_frame379.jpg,379,vilt,prompt1,yes,yes,yes,no,no,no,yes,yes,yes,no,yes,yes,yes
IO8_frame1493.jpg,1493,vilt,prompt1,yes,yes,yes,no,no,no,no,yes,yes,no,yes,yes,yes
Cric11_frame763.jpg,763,vilt,prompt1,yes,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes
CT25_frame424.jpg,424,vilt,prompt1,yes,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes
IO26_frame1808.jpg,1808,vilt,prompt1,no,no,no,no,no,no,no,yes,yes,no,no,yes,yes
IO11_frame209.jpg,209,vilt,prompt1,yes,yes,yes,yes,no,no,no,no,yes,no,yes,yes,yes
Cric8_frame596.jpg,596,vilt,prompt1,yes,yes,yes,no,no,no,yes,yes,yes,no,yes,yes,yes
CT25_frame96.jpg,96,vilt,prompt1,yes,yes,yes,no,no,no,yes,yes,yes,no,yes,yes,yes
IO14_frame871.jpg,871,vilt,prompt1,yes,yes,yes,no,no,yes,yes,yes,yes,no,yes,yes,yes
Cric23_frame2842.jpg,2842,vilt,prompt1,yes,yes,yes,yes,no,no,no,yes,yes,yes,yes,yes,yes
CT13_frame3154.jpg,3154,vilt,prompt1,yes,yes,yes,no,no,no,no,yes,yes,no,yes,yes,yes
ND15_frame1315.jpg,1315,vilt,prompt1,no,no,no,no,no,no,no,no,yes,no,no,yes,no
IO20_frame298.jpg,298,vilt,prompt1,yes,yes,yes,no,no,no,no,yes,yes,no,no,no,yes
CT22_frame1572.jpg,1572,vilt,prompt1,yes,no,yes,no,no,no,no,yes,yes,no,no,yes,yes
ND21_frame1248.jpg,1248,vilt,prompt1,yes,no,yes,no,no,no,no,no,yes,no,yes,yes,yes
ND13_frame1384.jpg,1384,vilt,prompt1,yes,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes
IO25_frame146.jpg,146,vilt,prompt1,yes,yes,no,no,no,no,no,yes,yes,no,yes,yes,phone
Cric22_frame2059.jpg,2059,vilt,prompt1,yes,yes,yes,yes,no,no,yes,yes,yes,no,yes,yes,yes
TQ33_frame606.jpg,606,vilt,prompt1,yes,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes
ND5_frame1972.jpg,1972,vilt,prompt1,yes,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,water
TQ22_frame760.jpg,760,vilt,prompt1,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
TQ25_frame899.jpg,899,vilt,prompt1,yes,yes,yes,no,no,no,no,yes,yes,no,no,yes,yes
IO18_frame835.jpg,835,vilt,prompt1,yes,yes,yes,no,no,no,no,yes,yes,no,yes,yes,yes
Cric11_frame1821.jpg,1821,vilt,prompt1,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
TQ35_frame200.jpg,200,vilt,prompt1,yes,yes,no,no,no,no,no,no,yes,no,no,no,yes
IO2_frame2459.jpg,2459,vilt,prompt1,yes,no,yes,no,no,no,no,yes,yes,no,yes,yes,yes
IO5_frame1774.jpg,1774,vilt,prompt1,yes,yes,yes,yes,no,no,yes,yes,yes,no,yes,yes,yes
IO11_frame1.jpg,1,vilt,prompt1,yes,no,yes,no,no,no,no,no,yes,no,yes,no,yes
CT6_frame3835.jpg,3835,vilt,prompt1,yes,yes,yes,no,no,no,no,yes,yes,no,no,yes,yes
IO19_frame1086.jpg,1086,vilt,prompt1,yes,yes,yes,yes,no,no,yes,yes,yes,yes,yes,yes,yes
TQ26_frame1389.jpg,1389,vilt,prompt1,yes,yes,yes,no,no,no,yes,yes,yes,yes,yes,yes,yes
IO20_frame105.jpg,105,vilt,prompt1,yes,yes,yes,no,no,no,no,yes,yes,yes,yes,yes,yes
ND6_frame556.jpg,556,vilt,prompt1,yes,no,yes,no,no,no,no,yes,yes,no,yes,yes,no
CT5_frame834.jpg,834,vilt,prompt1,no,no,no,no,no,no,no,yes,yes,no,no,no,yes
TQ18_frame299.jpg,299,vilt,prompt1,yes,yes,yes,no,no,yes,yes,yes,yes,no,yes,yes,phone
Cric18_frame1221.jpg,1221,vilt,prompt1,yes,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes
IO11_frame121.jpg,121,vilt,prompt1,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
TQ27_frame1095.jpg,1095,vilt,prompt1,no,no,no,no,no,no,no,yes,yes,no,no,yes,yes
TQ3_frame1066.jpg,1066,vilt,prompt1,yes,yes,yes,no,no,no,no,yes,yes,no,yes,yes,yes
CT22_frame2994.jpg,2994,vilt,prompt1,yes,yes,yes,no,no,no,no,yes,yes,no,yes,yes,yes
IO15_frame1549.jpg,1549,vilt,prompt1,yes,yes,yes,no,no,no,no,yes,yes,no,yes,yes,yes
IO11_frame1655.jpg,1655,vilt,prompt1,yes,yes,yes,yes,no,no,yes,yes,yes,no,yes,yes,yes
ND29_frame587.jpg,587,vilt,prompt1,yes,yes,yes,yes,no,no,no,yes,yes,no,yes,yes,yes
TQ27_frame277.jpg,277,vilt,prompt1,yes,yes,yes,no,no,yes,yes,yes,yes,yes,yes,yes,yes
ND33_frame254.jpg,254,vilt,prompt1,hand,yes,yes,yes,no,no,yes,yes,yes,yes,yes,yes,yes
Cric25_frame465.jpg,465,vilt,prompt1,yes,yes,yes,yes,no,no,no,yes,yes,yes,yes,yes,yes
CT27_frame4935.jpg,4935,vilt,prompt1,no,no,yes,no,no,no,no,no,yes,no,yes,yes,yes
CT6_frame2833.jpg,2833,vilt,prompt1,no,no,yes,no,no,no,no,yes,yes,no,no,no,yes
Cric28_frame679.jpg,679,vilt,prompt1,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
CT25_frame1022.jpg,1022,vilt,prompt1,yes,yes,yes,no,no,yes,yes,yes,yes,yes,yes,yes,yes
Cric18_frame1986.jpg,1986,vilt,prompt1,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
CT12_frame3318.jpg,3318,vilt,prompt1,yes,yes,yes,no,no,no,no,yes,yes,no,no,yes,yes
ND26_frame1232.jpg,1232,vilt,prompt1,yes,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes
ND25_frame1742.jpg,1742,vilt,prompt1,yes,yes,yes,no,no,no,yes,yes,yes,yes,yes,yes,yes
IO14_frame1452.jpg,1452,vilt,prompt1,hand,yes,yes,no,no,no,no,yes,yes,no,yes,yes,yes
Cric13_frame2051.jpg,2051,vilt,prompt1,yes,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes
IO3_frame577.jpg,577,vilt,prompt1,yes,yes,yes,yes,no,no,yes,yes,yes,yes,yes,yes,yes
CT11_frame3464.jpg,3464,vilt,prompt1,hand,no,yes,no,no,no,no,no,yes,no,no,yes,phone
IO6_frame1872.jpg,1872,vilt,prompt1,yes,yes,yes,no,no,no,no,yes,yes,no,yes,yes,yes
ND28_frame1052.jpg,1052,vilt,prompt1,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
CT28_frame7980.jpg,7980,vilt,prompt1,yes,yes,yes,no,no,no,no,yes,yes,no,yes,yes,yes
ND13_frame1647.jpg,1647,vilt,prompt1,yes,yes,yes,no,no,no,yes,yes,yes,yes,yes,yes,yes
CT29_frame18810.jpg,18810,vilt,prompt1,yes,yes,yes,no,no,yes,yes,yes,yes,yes,yes,yes,yes
Cric18_frame1678.jpg,1678,vilt,prompt1,yes,yes,yes,no,no,yes,no,yes,yes,yes,yes,yes,yes
Cric34_frame3832.jpg,3832,vilt,prompt1,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
ND25_frame559.jpg,559,vilt,prompt1,yes,yes,yes,no,no,no,yes,yes,yes,yes,yes,yes,yes
TQ12_frame1772.jpg,1772,vilt,prompt1,yes,yes,no,no,no,no,no,yes,yes,yes,yes,yes,yes
TQ3_frame1390.jpg,1390,vilt,prompt1,hand,yes,yes,no,no,no,no,yes,yes,no,no,yes,yes
IO2_frame394.jpg,394,vilt,prompt1,yes,yes,yes,no,no,no,yes,yes,yes,no,yes,yes,yes
TQ25_frame146.jpg,146,vilt,prompt1,yes,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes
Cric18_frame1729.jpg,1729,vilt,prompt1,yes,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes
IO19_frame1660.jpg,1660,vilt,prompt1,yes,yes,yes,no,no,no,no,yes,yes,no,yes,yes,yes
Cric14_frame2012.jpg,2012,vilt,prompt1,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
CT6_frame3832.jpg,3832,vilt,prompt1,no,yes,no,no,no,no,no,yes,yes,no,no,no,yes
Cric25_frame2.jpg,2,vilt,prompt1,yes,yes,yes,no,no,no,no,yes,yes,no,yes,yes,yes
IO12_frame483.jpg,483,vilt,prompt1,yes,yes,yes,no,no,no,no,yes,yes,no,yes,no,yes
IO2_frame498.jpg,498,vilt,prompt1,yes,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes
Cric33_frame1566.jpg,1566,vilt,prompt2,yes,no,yes,no,no,no,no,yes,yes,no,yes,yes,yes
ND2_frame1836.jpg,1836,vilt,prompt2,yes,no,yes,no,no,no,no,yes,yes,no,yes,yes,yes
CT2_frame3051.jpg,3051,vilt,prompt2,yes,no,no,no,no,no,no,yes,yes,no,yes,no,yes
Cric22_frame2.jpg,2,vilt,prompt2,yes,yes,yes,no,no,no,no,yes,yes,no,yes,yes,yes
ND6_frame1119.jpg,1119,vilt,prompt2,yes,no,yes,no,no,no,no,no,no,no,yes,yes,yes
ND6_frame555.jpg,555,vilt,prompt2,yes,no,yes,no,no,no,no,yes,yes,no,yes,yes,yes
CT15_frame1.jpg,1,vilt,prompt2,yes,no,yes,no,no,no,no,no,no,no,yes,no,yes
ND28_frame1000.jpg,1000,vilt,prompt2,yes,no,yes,yes,no,no,yes,yes,yes,no,yes,yes,yes
Cric28_frame612.jpg,612,vilt,prompt2,yes,no,yes,no,no,no,yes,yes,yes,no,yes,yes,yes
IO19_frame1223.jpg,1223,vilt,prompt2,yes,yes,yes,yes,no,no,yes,yes,yes,no,yes,yes,yes
CT14_frame13610.jpg,13610,vilt,prompt2,yes,no,yes,no,no,no,no,yes,yes,no,yes,no,yes
ND6_frame2389.jpg,2389,vilt,prompt2,yes,no,yes,no,no,no,no,yes,yes,yes,yes,yes,yes
TQ22_frame22.jpg,22,vilt,prompt2,yes,yes,yes,no,no,no,yes,yes,yes,no,yes,yes,yes
Cric22_frame3.jpg,3,vilt,prompt2,yes,no,yes,no,no,no,no,yes,yes,no,yes,yes,yes
Cric5_frame1599.jpg,1599,vilt,prompt2,yes,yes,yes,yes,no,no,no,yes,yes,yes,yes,yes,yes
CT19_frame2333.jpg,2333,vilt,prompt2,yes,no,yes,no,no,no,no,yes,yes,no,yes,no,yes
IO26_frame343.jpg,343,vilt,prompt2,yes,no,yes,no,no,no,no,no,yes,no,no,yes,yes
TQ26_frame1608.jpg,1608,vilt,prompt2,yes,no,yes,no,no,no,no,yes,yes,no,yes,yes,yes
IO28_frame210.jpg,210,vilt,prompt2,yes,no,yes,no,no,no,no,yes,yes,no,yes,yes,yes
Cric37_frame2406.jpg,2406,vilt,prompt2,yes,no,yes,no,no,no,no,yes,yes,no,yes,yes,yes
ND13_frame1648.jpg,1648,vilt,prompt2,yes,no,yes,no,no,no,no,no,yes,no,yes,no,yes
Cric23_frame2145.jpg,2145,vilt,prompt2,yes,no,yes,no,no,no,no,yes,yes,no,yes,no,yes
ND26_frame1238.jpg,1238,vilt,prompt2,yes,yes,yes,no,no,no,no,yes,yes,no,yes,yes,yes
TQ13_frame1714.jpg,1714,vilt,prompt2,yes,no,yes,no,no,no,no,yes,yes,no,no,no,yes
Cric22_frame2085.jpg,2085,vilt,prompt2,yes,yes,yes,no,no,no,no,yes,yes,no,yes,no,yes
ND3_frame2963.jpg,2963,vilt,prompt2,yes,no,yes,no,no,no,no,no,no,yes,no,yes,yes
IO8_frame1940.jpg,1940,vilt,prompt2,yes,yes,yes,no,no,no,no,yes,yes,yes,yes,yes,yes
IO2_frame327.jpg,327,vilt,prompt2,yes,no,yes,no,no,no,no,yes,yes,no,yes,yes,yes
CT19_frame1928.jpg,1928,vilt,prompt2,yes,no,yes,no,no,no,no,yes,yes,no,yes,yes,yes
Cric12_frame1951.jpg,1951,vilt,prompt2,yes,yes,yes,no,no,no,yes,yes,yes,yes,yes,yes,yes
Cric22_frame2677.jpg,2677,vilt,prompt2,yes,no,yes,no,no,no,no,yes,yes,no,yes,yes,yes
IO22_frame1351.jpg,1351,vilt,prompt2,yes,no,yes,no,no,no,no,yes,yes,no,yes,yes,yes
CT5_frame1960.jpg,1960,vilt,prompt2,yes,no,no,no,no,no,no,no,no,no,yes,no,yes
ND8_frame1091.jpg,1091,vilt,prompt2,yes,yes,yes,yes,no,no,yes,yes,yes,yes,yes,yes,yes
CT6_frame1702.jpg,1702,vilt,prompt2,yes,no,yes,no,no,no,no,no,no,no,no,no,yes
ND28_frame1300.jpg,1300,vilt,prompt2,yes,no,yes,no,no,no,no,yes,yes,no,yes,yes,yes
Cric6_frame919.jpg,919,vilt,prompt2,yes,yes,yes,no,no,no,no,yes,yes,no,yes,yes,yes
ND6_frame1120.jpg,1120,vilt,prompt2,yes,no,yes,no,no,no,no,no,no,no,yes,yes,yes
CT13_frame3398.jpg,3398,vilt,prompt2,yes,no,yes,no,no,no,no,yes,yes,no,yes,yes,yes
TQ12_frame1052.jpg,1052,vilt,prompt2,no,no,yes,no,no,no,no,no,no,no,no,no,yes
TQ26_frame1489.jpg,1489,vilt,prompt2,yes,no,yes,yes,no,no,no,yes,yes,no,yes,yes,yes
IO19_frame817.jpg,817,vilt,prompt2,yes,no,yes,no,no,no,no,no,yes,no,yes,no,yes
Cric18_frame1272.jpg,1272,vilt,prompt2,yes,yes,yes,no,no,no,yes,yes,yes,no,yes,yes,yes
TQ21_frame480.jpg,480,vilt,prompt2,yes,no,yes,no,no,no,no,yes,yes,no,yes,yes,yes
ND6_frame1586.jpg,1586,vilt,prompt2,yes,no,yes,yes,no,no,no,yes,yes,yes,yes,yes,yes
Cric33_frame1511.jpg,1511,vilt,prompt2,yes,yes,yes,no,no,no,yes,yes,yes,yes,yes,yes,yes
CT6_frame2091.jpg,2091,vilt,prompt2,yes,no,no,no,no,no,no,no,no,no,no,no,yes
TQ6_frame664.jpg,664,vilt,prompt2,yes,no,yes,no,no,no,no,yes,yes,no,yes,no,yes
Cric28_frame1414.jpg,1414,vilt,prompt2,yes,no,yes,no,no,no,no,yes,yes,no,yes,yes,yes
IO11_frame110.jpg,110,vilt,prompt2,yes,no,yes,no,no,no,no,no,yes,no,yes,no,yes
IO35_frame1013.jpg,1013,vilt,prompt2,yes,no,yes,no,no,no,no,yes,no,no,no,no,yes
IO23_frame726.jpg,726,vilt,prompt2,yes,no,yes,no,no,no,no,no,no,no,yes,no,yes
TQ6_frame642.jpg,642,vilt,prompt2,yes,no,yes,no,no,no,no,yes,yes,no,yes,no,yes
CT3_frame1514.jpg,1514,vilt,prompt2,yes,no,yes,no,no,no,no,yes,no,no,no,no,yes
TQ20_frame3088.jpg,3088,vilt,prompt2,yes,yes,yes,no,no,no,yes,yes,yes,yes,yes,yes,yes
Cric6_frame1418.jpg,1418,vilt,prompt2,yes,yes,yes,yes,no,no,no,yes,yes,no,yes,yes,yes
CT12_frame2120.jpg,2120,vilt,prompt2,yes,no,yes,no,no,no,no,no,yes,no,no,no,yes
ND11_frame1184.jpg,1184,vilt,prompt2,yes,no,yes,no,no,no,no,yes,yes,no,yes,yes,yes
ND19_frame358.jpg,358,vilt,prompt2,yes,no,yes,no,no,no,no,yes,yes,no,yes,yes,yes
Cric14_frame2054.jpg,2054,vilt,prompt2,yes,yes,yes,yes,no,no,yes,yes,yes,yes,yes,yes,yes
IO28_frame1610.jpg,1610,vilt,prompt2,yes,no,yes,no,no,no,no,yes,no,no,yes,no,yes
ND13_frame1.jpg,1,vilt,prompt2,yes,no,yes,yes,no,no,no,yes,yes,no,yes,yes,yes
Cric13_frame2066.jpg,2066,vilt,prompt2,yes,yes,yes,no,no,no,yes,yes,yes,no,yes,yes,yes
CT2_frame2632.jpg,2632,vilt,prompt2,yes,no,no,no,no,no,no,no,no,no,yes,no,yes
TQ33_frame1380.jpg,1380,vilt,prompt2,yes,yes,yes,no,no,no,no,no,no,no,yes,no,yes
Cric27_frame1224.jpg,1224,vilt,prompt2,yes,yes,yes,no,no,no,no,yes,yes,no,yes,yes,yes
